Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"transfer(address,uint256)",,False
balanceOf(address),,False
"transfer(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"allowance(address,address)",,False
"transfer(address,uint256)",transfersEnabled,True
balanceOf(address),,False
"transferFrom(address,address,uint256)","allowed, transfersEnabled, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
claimTokens(address),"owner, owner, owner",True
constructor(address),wallet,False
constructor(address),"owner, transfersEnabled, mintingFinished, totalSupply, INITIAL_SUPPLY, owner",True
function()payablepublic{buyTokens(msg.sender);}(),,True
buyTokens(address),"weiRaised, weiRaised, tokenAllocated, tokenAllocated, owner, deposited, countInvestor, countInvestor, wallet",True
getPeriod(uint256),,False
getDeposited(address),deposited,False
validPurchaseTokens(uint256),"tokenAllocated, owner, tokenAllocated",True
ownerBurnToken(uint),"owner, totalSupply, owner, owner, totalSupply, totalSupply",True
setStartTimePreIco(uint256),,True
setEndTimePreIco(uint256),,True
setStartTimeIco(uint256),,True
setEndTimeIco(uint256),,True
setWallet(address),"wallet, wallet",True
setRate(uint256),"rate, rate",True
finalize(),transfersEnabled,True
