Function Name,State Variables Modified,Can Transfer Ether
constructor(),,False
_winnerJackpot(uint256),jackpot,False
_landholderJackpot(uint256),jackpot,False
_nextPotJackpot(uint256),jackpot,False
_teamJackpot(uint256),jackpot,False
constructor(),owner,True
transferOwnership(address),"owner, owner",False
withdrawPayments(),"payments, totalPayments, totalPayments, payments",True
constructor(),,False
_priceToTax(uint256),,False
_jackpotTax(uint256),,False
_totalLandholderTax(uint256),,False
"_teamTax(uint256,bool)",,False
_p3dSellPercentage(uint256),,False
"_referrerTax(uint256,bool)",,False
_nextPotTax(uint256),,False
constructor(uint),stage,False
getP3DBalance(),,False
getDivsBalance(),,False
withdrawContractBalance(),totalPayments,True
"buySquareAtAuction(uint8,uint256,address)","squareToOwner, squareToPrice, squareToOwner, numBoughtSquares, numBoughtSquares, numBoughtSquares, numSquares",True
getSquarePriceAuction(),endingAuctionPrice,False
roundTimeRemaining(),roundEndTime,False
endGameRound(),jackpot,False
"setSquarePrice(uint8,uint256,address)","squareToOwner, squareToPrice, squareToOwner",True
"buySquare(uint8,uint256,address)","squareToOwner, squareToPrice, squareToPrice, squareToOwner",True
function()payableexternal;(),,False
buy(address),,False
sell(uint256),,False
reinvest(),,False
withdraw(),,False
exit(),,False
dividendsOf(address),,False
balanceOf(address),,False
"transfer(address,uint256)",,False
stakingRequirement(),,False
