Function Name,State Variables Modified,Can Transfer Ether
totalSupply(),,False
balanceOf(address),,False
"transfer(address,uint)",,False
"transferFrom(address,address,uint)",,False
"approve(address,uint)",,False
"allowance(address,address)",,False
decimals(),,False
PermissionGroups(),admin,True
getOperators(),operatorsGroup,False
getAlerters(),alertersGroup,False
transferAdmin(address),"pendingAdmin, pendingAdmin",False
transferAdminQuickly(address),"admin, admin",False
claimAdmin(),"pendingAdmin, pendingAdmin, admin, admin, pendingAdmin, pendingAdmin",True
addAlerter(address),"alerters, alertersGroup, MAX_GROUP_SIZE, alerters, alertersGroup",False
removeAlerter(address),"alerters, alerters, alertersGroup, alertersGroup, alertersGroup, alertersGroup, alertersGroup, alertersGroup",False
addOperator(address),"operators, operatorsGroup, MAX_GROUP_SIZE, operators, operatorsGroup",False
removeOperator(address),"operators, operators, operatorsGroup, operatorsGroup, operatorsGroup, operatorsGroup, operatorsGroup, operatorsGroup",False
"withdrawToken(,uint,address)",,True
"withdrawEther(uint,address)",,True
"trade(,uint,,address,uint,bool)",,False
"getConversionRate(,,uint,uint)",,False
"getBalance(,address)",ETH_TOKEN_ADDRESS,False
getEthToTokenInputPrice(uint256),,False
getTokenToEthInputPrice(uint256),,False
"ethToTokenSwapInput(uint256,uint256)",,False
"tokenToEthSwapInput(uint256,uint256,uint256)",,False
getExchange(address),,False
"UniswapReserve(,address,address)","uniswapFactory, admin, kyberNetwork",False
function()publicpayable{}(),,False
"getConversionRate(,,uint,uint)","tradeEnabled, ETH_TOKEN_ADDRESS, ETH_TOKEN_ADDRESS, uniswapFactory, ETH_TOKEN_ADDRESS, feeBps, feeBps",False
"trade(,uint,,address,uint,bool)","tradeEnabled, kyberNetwork, ETH_TOKEN_ADDRESS, feeBps, tokenExchange, tokenExchange, feeBps",True
setFee(uint),feeBps,False
listToken(),"uniswapFactory, tokenExchange",False
delistToken(),"tokenExchange, tokenExchange",False
"isValidTokens(,)","ETH_TOKEN_ADDRESS, tokenExchange, tokenExchange, ETH_TOKEN_ADDRESS",False
enableTrade(),tradeEnabled,False
disableTrade(),tradeEnabled,False
