Function Name,State Variables Modified,Can Transfer Ether
buySuperDragon(),"isEnabled, initialized, snatchedOn, userReferralEggs, superPowerFulDragonOwner, hatchingSpeed, hatchingSpeed, contractStarted, ceoAddress, superPowerFulDragonOwner, superPowerFulDragonOwner, snatchedOn",True
claimSuperDragonEggs(),"isEnabled, superPowerFulDragonOwner, snatchedOn, userReferralEggs, superPowerFulDragonOwner, hatchingSpeed, snatchedOn",True
seedMarket(uint256),"marketEggs, initialized, marketEggs, contractStarted",False
getMyEggs(),userReferralEggs,True
getEggsSinceLastHatch(address),"lastHatch, iceDragons, premiumDragons, normalDragon",False
getEggsToHatchDragon(),contractStarted,False
getBalance(),,False
getMyNormalDragons(),"normalDragon, premiumDragons",True
getMyIceDragon(),iceDragons,True
"calculatePercentage(uint256,uint)",,False
getFreeDragon(),"initialized, normalDragon, lastHatch, normalDragon, STARTING_Dragon",True
buyDrangon(),"initialized, userHatchRate, userHatchRate, ceoAddress, premiumDragons",True
buyIceDrangon(),"initialized, userHatchRate, userHatchRate, ceoAddress, iceDragons",True
hatchEggs(address),"initialized, referrals, referrals, referrals, userHatchRate, userHatchRate, normalDragon, normalDragon, userReferralEggs, lastHatch, userReferralEggs, referrals, userReferralEggs, referrals, marketEggs, marketEggs",True
sellEggs(),"initialized, userReferralEggs, lastHatch, normalDragon, normalDragon, marketEggs, marketEggs, ceoAddress",True
getDragonPriceNo(),"userHatchRate, EGGS_TO_HATCH_1Dragon",True
"calculateTrade(uint256,uint256,uint256)",,False
calculateEggSell(uint256),marketEggs,False
"calculateEggSell(uint256,uint256)",marketEggs,False
"calculateEggBuy(uint256,uint256)",marketEggs,False
calculateEggBuySimple(uint256),,False
