Function Name,State Variables Modified,Can Transfer Ether
function()externalpayable{}(),,False
enableModule(),"SENTINEL_MODULES, modules, modules, modules, SENTINEL_MODULES, modules, SENTINEL_MODULES",False
"disableModule(,)","SENTINEL_MODULES, modules, modules, modules, modules",False
"execTransactionFromModule(address,uint256,bytes,)",modules,True
getModules(),"modules, SENTINEL_MODULES, SENTINEL_MODULES, modules, modules, SENTINEL_MODULES, SENTINEL_MODULES, modules",False
"addOwnerWithThreshold(address,uint256)","SENTINEL_OWNERS, owners, owners, owners, SENTINEL_OWNERS, owners, SENTINEL_OWNERS, threshold",False
"removeOwner(address,address,uint256)","SENTINEL_OWNERS, owners, owners, owners, owners, threshold",False
"swapOwner(address,address,address)","SENTINEL_OWNERS, owners, SENTINEL_OWNERS, owners, owners, owners, owners, owners",False
changeThreshold(uint256),"threshold, threshold",False
getThreshold(),threshold,False
isOwner(address),owners,False
getOwners(),"owners, SENTINEL_OWNERS, SENTINEL_OWNERS, owners",False
changeMasterCopy(address),,False
"setup(,)",dailyLimits,False
"changeDailyLimit(address,uint256)",dailyLimits,False
"executeDailyLimit(address,address,uint256)","manager, dailyLimits, manager, manager",True
today(),,False
