Function Name,State Variables Modified,Can Transfer Ether
totalSupply(),,False
balanceOf(address),,False
"allowance(address,address)",,False
"transfer(address,uint256)",,False
"approve(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
decimals(),,False
revertTx(string),,False
constructor(),owner,True
renounceOwnership(),"owner, owner",False
transferOwnership(address),,True
constructor(address),authorizedPrimaries,False
addTotle(address),authorizedPrimaries,False
removeTotle(address),authorizedPrimaries,False
"withdrawToken(address,uint256)",owner,False
withdrawETH(uint256),owner,True
paused(),_paused,False
pause(),_paused,False
unpause(),_paused,False
getSelector(bytes4),,False
"constructor(address,address)",errorReporter,False
getAmountToGive(bytes),,True
staticExchangeChecks(bytes),,True
"performBuyOrder(bytes,uint256)",,True
"performSellOrder(bytes,uint256)",,True
deposit(),,False
withdraw(uint256),,False
"depositToken(address,uint256)",,False
"withdrawToken(address,uint256)",,False
"trade(address,uint256,address,uint256,uint256,uint256,address,uint8,bytes32,bytes32,uint256)",,False
"availableVolume(address,uint256,address,uint256,uint256,uint256,address,uint8,bytes32,bytes32)",,False
"constructor(address,address,address)",exchange,False
getAmountToGive(),exchange,False
staticExchangeChecks(),,False
"performBuyOrder(,uint256)","errorReporter, exchange, exchange, errorReporter",True
"performSellOrder(,uint256)","exchange, exchange, exchange",True
"substractFee(uint256,uint256)",,False
getSelector(bytes4),,False
"function()publicpayable{if(msg.sender!=address(exchange)){errorReporter.revertTx(""An address other than the exchange cannot send ether to EDHandler fallback"");}}()","exchange, errorReporter",True
