Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"transfer(address,uint256)",,False
ARXCrowdsale(),"admin, CurrentStatus",True
initialARXSupply(),initialTokenSupply,False
remainingARXSupply(),tokensRemaining,False
"SetupCrowdsale(uint256,uint256)","admin, isCrowdSaleSetup, beneficiaryWallet, beneficiaryWallet, tokenReward, fundingMinCapInWei, initialTokenSupply, amountRaisedInWei, tokensRemaining, initialTokenSupply, fundingStartBlock, fundingEndBlock, fundingMaxCapInWei, isCrowdSaleSetup, isCrowdSaleClosed, CurrentStatus, admin",True
"function()publicpayable{require(!(msg.value==0)&&(msg.data.length==0)&&(block.number<=fundingEndBlock)&&(block.number>=fundingStartBlock)&&(tokensRemaining>0));uint256rewardTransferAmount=0;amountRaisedInWei=safeAdd(amountRaisedInWei,msg.value);rewardTransferAmount=(safeMul(msg.value,checkPrice()));tokensRemaining=safeSub(tokensRemaining,rewardTransferAmount);tokenReward.transfer(msg.sender,rewardTransferAmount);usersARXfundValue[msg.sender]=safeAdd(usersARXfundValue[msg.sender],msg.value);Buy(msg.sender,msg.value,rewardTransferAmount);}()","fundingEndBlock, fundingStartBlock, tokensRemaining, amountRaisedInWei, amountRaisedInWei, tokensRemaining, tokensRemaining, tokenReward",True
beneficiaryMultiSigWithdraw(uint256),"areFundsReleasedToBeneficiary, amountRaisedInWei, fundingMinCapInWei, beneficiaryWallet, beneficiaryWallet",True
checkGoalReached(),"isCrowdSaleSetup, amountRaisedInWei, fundingMinCapInWei, fundingEndBlock, fundingStartBlock, areFundsReleasedToBeneficiary, isCrowdSaleClosed, CurrentStatus, amountRaisedInWei, fundingMinCapInWei, fundingStartBlock, areFundsReleasedToBeneficiary, isCrowdSaleClosed, CurrentStatus, amountRaisedInWei, fundingMinCapInWei, fundingEndBlock, areFundsReleasedToBeneficiary, isCrowdSaleClosed, CurrentStatus, amountRaisedInWei, fundingMinCapInWei, tokensRemaining, areFundsReleasedToBeneficiary, isCrowdSaleClosed, CurrentStatus, amountRaisedInWei, fundingMinCapInWei, fundingEndBlock, tokensRemaining, areFundsReleasedToBeneficiary, isCrowdSaleClosed, CurrentStatus, amountRaisedInWei, fundingMinCapInWei, tokensRemaining, fundingEndBlock, areFundsReleasedToBeneficiary, isCrowdSaleClosed, CurrentStatus",False
refund(),"amountRaisedInWei, fundingMinCapInWei, isCrowdSaleClosed, fundingEndBlock",True
