Function Name,State Variables Modified,Can Transfer Ether
totalSupply(),,False
balanceOf(address),,False
"allowance(address,address)",,False
"transfer(address,uint256)",,False
"approve(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
decimals(),,False
revertTx(string),,False
constructor(),owner,True
renounceOwnership(),"owner, owner",False
transferOwnership(address),,True
constructor(address),totlePrimary,False
setTotle(address),totlePrimary,False
"withdrawToken(address,uint256)",owner,False
withdrawETH(uint256),owner,True
paused(),_paused,False
pause(),_paused,False
unpause(),_paused,False
getSelector(bytes4),,False
"constructor(address,address,address)","selectorProvider, errorReporter",False
getAmountToGive(bytes),selectorProvider,True
staticExchangeChecks(bytes),selectorProvider,True
"performBuyOrder(bytes,uint256)",selectorProvider,True
"performSellOrder(bytes,uint256)",selectorProvider,True
"takeSellOrder(address,uint256,uint256,address)",,False
"takeBuyOrder(address,uint256,uint256,uint256,address)",,False
sellOrderBalances(bytes32),,False
buyOrderBalances(bytes32),,False
makeFee(),,False
takeFee(),,False
"feeFromTotalCostForAccount(uint256,uint256,address)",,False
"calculateFeeForAccount(uint256,uint256,address)",,False
getSelector(bytes4),,False
"constructor(address,address,address,address)",exchange,False
getAmountToGive(),"exchange, exchange, exchange, exchange",False
staticExchangeChecks(),,False
"performBuyOrder(,uint256)","exchange, exchange, exchange, totlePrimary, errorReporter",True
"performSellOrder(,uint256)","exchange, exchange, exchange, exchange, totlePrimary",True
"feeFromTotalCost(uint256,uint256)",,False
"function()publicpayable{if(msg.sender!=address(exchange)){errorReporter.revertTx(""An address other than the exchange cannot send ether to EDHandler fallback"");}}()","exchange, errorReporter",True
